ID	A_WT	B_WT	C_WT	D_WT	A_KO1	B_KO1	C_KO1	D_KO1	padj	log2FoldChange	pvalue	foldChange	log10padj
SLC25A19	70.23860005	71.41702879	106.806908	79.22922924	85.36970514	95.70949709	92.49863941	113.1326745	0.759437923	0.23544126	0.277570043	1.177266759	0.11950772
ZNF670	642.7896126	737.6206556	807.4970545	754.610098	732.8490273	803.2091129	801.3495988	804.159281	0.785245641	0.09401421	0.315800433	1.067335851	0.104994466
MTRF1	157.5047395	172.6799801	176.7838477	163.289509	123.0654191	151.0708729	152.9432949	145.7474996	0.553073615	-0.224166424	0.108153443	0.856089523	0.25721706
CPD	2018.827641	2519.848598	2858.926288	3035.832174	2394.786534	2419.948951	3356.510034	3863.837559	0.761762304	0.205963415	0.281070032	1.153456354	0.118180522
MARK1	3858.866118	3626.279581	2818.413323	3336.323519	3723.006102	3747.683641	3278.664644	3111.658156	0.972710488	0.023373308	0.842506228	1.016333093	0.012016402
TEX261	1693.17595	1387.835395	1057.940839	1389.410142	1756.176791	1692.744439	1370.078857	1314.785136	0.811838341	0.150119601	0.358269106	1.10966146	0.090530442
LINC01349	24.4770879	45.83480952	40.51296511	55.07397642	13.30436963	31.9031657	46.70723376	48.92223762	0.916533338	-0.233471393	0.610779333	0.85058576	0.037851734
MRPS16	2039.047844	2028.456803	1850.705906	1939.183696	2044.438134	1818.480445	1893.016709	1846.81447	0.866163733	-0.047585496	0.471953933	0.96755428	0.062400004
DPY19L2P4	24.4770879	17.05481285	52.4827048	26.08767304	15.52176457	24.39653847	28.3906715	32.61482508	0.90763131	-0.25366006	0.581003772	0.838765798	0.042090531
LOC100507316	13.83487577	12.79110963	16.57348573	15.4593618	4.434789878	10.32161243	16.48490603	6.115279703	1	-0.636351525	0.239496429	0.64333785	NA
VRK3	466.1288912	561.7428981	571.7852575	415.4703484	378.0658371	424.1244381	422.1967601	359.7822892	0.201506307	-0.346420486	0.012639752	0.78653317	0.695711356
PCDHGC4	2320.002244	2204.33456	1861.754896	2343.059523	2008.959815	2176.921895	2007.495224	1832.545484	0.707775275	-0.12079596	0.220226603	0.919680107	0.150104613
SULT1A4	158.5689607	238.7673798	151.9236192	153.6274079	123.0654191	219.5688463	144.7008418	153.9012059	0.912481322	-0.129747861	0.598759191	0.913991174	0.039776017
SLC35F1	1031.230355	1279.110963	1362.708826	1125.634781	1048.827806	1171.033847	1381.068794	1334.150189	0.95381316	0.040576862	0.754283289	1.028525	0.02053669
TCN2	355.4498851	430.6340244	516.5403051	423.2000293	263.8699977	325.5999558	478.9781031	459.665191	0.843522215	-0.175159429	0.42236113	0.88566964	0.073903475
SIK2	1139.780919	1047.805064	1063.465334	1183.607388	1279.43688	1084.707634	1139.290172	1307.650643	0.685324265	0.116784348	0.200048741	1.084315315	0.164103891
SEC24B	1645.285995	1670.305733	1479.643976	1549.801021	1776.133346	1626.123122	1493.715652	1528.819926	0.971227115	0.017900747	0.827633317	1.012485149	0.012679201
FBXL3	1094.019407	975.3221097	1093.850058	959.4466418	1035.523436	989.936465	935.9763314	918.3111687	0.766289449	-0.088162366	0.288111192	0.94072023	0.115607154
USP45	446.9729094	559.6110465	755.0143497	476.3415855	419.0876434	419.4327961	551.328524	575.8555054	0.806385241	-0.187454221	0.353099355	0.878153945	0.09345743
MIR762HG	108.5505637	112.9881351	92.0749207	102.4182719	68.7392431	94.77116869	78.76121771	92.74840883	0.541264484	-0.308087155	0.100756679	0.807711981	0.266590469
CHST8	3548.113524	3682.773649	2950.080459	2705.388315	3016.765814	3176.241644	3201.735083	2328.902354	0.798441052	-0.136174526	0.338337968	0.909928741	0.097757142
RANBP6	2468.993214	2382.344169	1978.690046	2217.452208	2399.221324	2333.622738	2079.845644	2220.865746	0.994753258	-0.002045814	0.981437562	0.998582955	0.00228463
DPM1	799.2301309	749.3458394	800.1310609	722.7251642	940.175454	756.2926927	831.5719265	800.0824278	0.708267382	0.11480527	0.221493861	1.082828879	0.149802758
L3MBTL2	937.5788885	812.2354618	746.7276069	804.8530238	914.6754122	940.2050597	867.2892229	919.330382	0.567346439	0.142206828	0.116866141	1.103591942	0.246151667
PLEKHM3	1508.001459	1544.526488	1148.174261	1556.564491	1402.502299	1336.179646	1340.772357	1503.339594	0.940366541	-0.044142203	0.702285612	0.969866308	0.026702832
RAB3GAP1	2302.974705	2260.828628	2270.567544	2356.586465	2279.481997	2179.73688	2085.340613	2271.82641	0.739701203	-0.060655604	0.250803832	0.9588283	0.130943675
DUT	1377.102249	1489.098347	1445.576255	1252.208306	1531.111205	1377.466095	1329.78242	1124.192252	0.922218798	-0.053356364	0.635128698	0.963691734	0.03516603
SCYL2	3001.10382	3125.294454	2558.762046	3076.412999	2898.135185	2901.311422	2644.91159	2750.856653	0.831718625	-0.071048993	0.391367856	0.951945581	0.080023573
ZNF706	1529.285883	1505.087234	1314.829868	1452.213799	1522.241625	1609.233211	1447.924247	1328.034909	0.954246619	0.026649895	0.763285152	1.018643968	0.02033937
PHF11	8.513769703	10.65925803	25.7809778	10.62831124	24.39134433	9.383284029	15.56907792	10.19213284	0.979660355	0.085022139	0.883415052	1.060704018	0.008924467
UBE2W	1732.552135	1548.790192	1390.331303	1247.377255	1645.307045	1568.88509	1489.136512	1226.11358	0.994795928	0.00280082	0.983348945	1.001943266	0.002266001
FAM181B	60.66060913	34.10962569	34.06772066	30.9187236	67.63054563	60.05301778	44.87557753	29.55718523	0.814233166	0.340724314	0.364935192	1.266392234	0.089251212
SCAP	3276.737114	3325.688505	3186.713005	3149.844967	3208.570476	3216.589765	3095.499022	2924.122911	0.767629867	-0.056010729	0.292384255	0.961920301	0.114848136
RAN	10128.19328	9709.518139	9473.588591	9946.166899	10316.42995	9750.170434	10834.24658	9869.042227	0.777664388	0.054611274	0.304956203	1.038579226	0.109207788
SORBS2	3424.663863	3826.673632	3461.096269	4072.575625	2792.808925	3059.888922	3829.993168	3795.550269	0.766208318	-0.133352285	0.287602184	0.911710512	0.115653138
SSB	3675.820069	3527.148482	4079.839736	4174.993897	3825.006269	3790.846748	4433.523895	4783.167941	0.727782723	0.122821384	0.23852731	1.088862198	0.137998259
ZSCAN29	2179.525044	2024.1931	1629.726096	1952.710638	1960.177126	1866.335193	1631.089869	1740.816289	0.777172525	-0.11311372	0.304225471	0.924590395	0.109482561
MAP4K5	2814.865108	2944.087068	2519.16983	2716.982837	2719.634892	2824.368493	2632.089997	2850.739555	0.990668943	0.00450529	0.946839344	1.00312771	0.004071452
GPR37	283.0828426	298.4592248	213.613816	185.5123416	231.7177711	199.8639498	174.9231696	191.6120974	0.588512952	-0.296742546	0.130287951	0.814088449	0.230243975
HINFP	925.8724552	914.5643389	812.1008005	936.2575991	880.3057907	948.6500153	807.7603956	887.7347702	0.955225694	-0.025705359	0.765650703	0.982340198	0.019894004
PCK2	449.1013518	615.0391883	1196.05322	548.807344	625.3053727	478.5474855	944.2187844	888.7539835	0.972710488	0.063869023	0.844241951	1.0452652	0.012016402
SNHG9	37.24774245	42.63703212	33.14697145	36.71598428	41.02180637	41.28644973	47.62306187	43.82617121	0.821803184	0.219084687	0.376160021	1.16399486	0.085232181
CYB5R3	4365.435415	3764.849936	3535.676955	4082.237726	3901.506395	3779.586807	3466.409407	3643.68749	0.763937839	-0.090438566	0.283353277	0.939237186	0.116941978
SULT1A1	14.89909698	20.25259026	38.67146669	25.12146293	33.26092408	30.02650889	25.64318716	20.38426568	0.949651784	0.134768055	0.738458845	1.097916286	0.022435612
ZNF585A	136.2203152	115.1199867	100.3616636	130.4383652	162.978528	180.1590534	152.0274667	182.4391778	0.072819162	0.492611229	0.002387022	1.406989175	1.13775432
NR6A1	8529.733021	9226.65375	9125.54539	9827.323056	8882.884125	8805.273733	9072.193287	9937.329518	0.996935326	-0.000522804	0.993856077	0.999637686	0.001333015
RORA	254.3488699	280.3384862	280.8285081	286.9644035	273.8482749	304.0184025	383.7319793	370.9936353	0.422474065	0.274395627	0.056087639	1.209487305	0.374199947
MAP3K10	2335.965562	1916.534594	1607.628115	2055.12891	1885.894395	2189.120164	2030.390926	1907.967267	0.97905469	0.018239061	0.8819976	1.012722606	0.009193048
SLC25A32	737.5053005	655.5443688	599.4077337	646.3945653	686.2837335	636.1866572	638.3321947	624.777743	0.95300537	-0.02894377	0.751376336	0.980137616	0.020904652
ROCK1	2345.543553	2517.716746	2705.16117	2699.591055	2679.721783	2213.516702	2590.877731	2897.623366	0.977821459	0.015488033	0.877065484	1.010793318	0.009740436
RPS14	9129.953785	9034.787105	10302.26288	9910.417125	10164.5384	9284.759547	11021.99134	11455.95731	0.611410312	0.127552689	0.142400382	1.092438973	0.213667241
UGT3A1	4.256884851	11.72518383	23.01873017	19.32420225	8.869579755	13.13659764	21.0640466	27.51875866	0.930013404	0.270242226	0.663891488	1.206010298	0.031510792
MGC16142	17.02753941	15.98888704	10.12824128	19.32420225	15.52176457	13.13659764	8.242453016	12.23055941	0.852923874	-0.350432766	0.442126085	0.784348781	0.069089729
TRIM7	14.89909698	13.85703544	18.41498414	9.662101126	12.19567216	12.19826924	10.07410924	8.153706271	1	-0.417613668	0.368024988	0.748661947	NA
LOC101929194	0	1.065925803	33.14697145	5.797260676	1.108697469	3.753313612	33.88564018	65.22965017	0.799864952	1.372819053	0.339837858	2.589761162	0.096983332
WDR12	589.5785519	591.5888206	788.1613212	766.2046193	620.8705829	648.3849264	763.8006462	859.1967983	0.91698314	0.079832376	0.611855897	1.056895235	0.037638649
TSR2	952.4779855	809.0376844	873.7909974	894.7105643	936.8493616	920.5001632	864.5417386	825.5627599	0.989596785	0.00683307	0.934745365	1.004747557	0.004541724
GNG11	81.94503339	82.07628682	116.0144001	117.8776337	148.5654609	102.2777959	161.1857479	161.0356988	0.287738702	0.52274341	0.025336996	1.436684633	0.54100172
LOC100996447	55.33950307	61.82369657	56.16570163	39.61461462	52.10878106	34.71815091	49.4547181	47.90302434	0.846228656	-0.210237352	0.428185373	0.864395009	0.072512272
CYP1B1	24.4770879	67.15332558	151.9236192	122.7086843	36.58701649	41.28644973	186.828935	167.1509786	0.945427793	0.237132083	0.71844357	1.178647312	0.024371635
XPO1	6320.409783	8521.010868	9233.273048	8208.921117	7243.120567	8097.774117	8273.591172	8915.058594	0.989104734	0.010916198	0.931092118	1.007595231	0.004757719
DNAJC7	2879.782602	2418.585647	1923.445093	2542.098806	2865.982958	2731.473981	2550.581295	2497.072545	0.789993359	0.124832758	0.324466712	1.090381325	0.10237656
DMXL1	987.5972855	958.2672968	894.9682292	1005.824727	1061.023478	852.0021898	923.1547378	1235.2865	0.889648537	0.081478056	0.526920005	1.058101522	0.050781531
ABHD14A	899.2669249	762.1369491	520.2233019	770.0694598	699.5881032	809.7774117	625.5106011	620.7008899	0.907780834	-0.098528012	0.58241144	0.933985455	0.042018991
POLD4	188.3671547	187.6029413	224.6628065	159.4246686	159.6524356	126.6743344	170.344029	173.2662583	0.568086911	-0.272266499	0.117922852	0.828017693	0.245585217
C1R	25.54130911	33.04369989	45.11671114	26.08767304	13.30436963	30.02650889	24.72735905	30.57639852	0.783987485	-0.393354417	0.313610978	0.76135731	0.10569087
FAM13A	884.3678279	861.2680487	766.9840894	743.0155766	1094.284402	899.8569384	796.7704582	678.796047	0.898355821	0.091683528	0.556091456	1.065612956	0.046551614
RELL2	553.3950307	498.8532758	552.4495242	569.0977563	473.4138194	520.7722636	591.624961	590.1244913	0.994753258	0.00201575	0.981432901	1.001398188	0.00228463
SCN8A	1748.515453	1566.91093	1372.837068	1602.942577	1714.046288	1530.413625	1252.852858	1480.916901	0.895063423	-0.073831152	0.539584453	0.950111574	0.04814619
LINC01572	30.86241517	37.3074031	19.33573335	35.74977417	49.89138612	45.97809174	78.76121771	68.28729002	0.08236907	0.984499575	0.002892292	1.97862687	1.084235837
RNLS	30.86241517	39.43925471	39.5922159	39.61461462	55.43487347	31.9031657	34.80146829	44.84538449	0.915624458	0.15091254	0.607073822	1.110271524	0.038282615
ZC3H7B	5105.069158	4715.655752	4952.709984	5407.878	5102.225754	5462.947962	5496.800334	5294.81301	0.660576984	0.081753374	0.178386542	1.058303464	0.180076562
THSD7B	1748.515453	2755.4182	3626.831126	2977.859567	1440.198013	1917.943255	3812.592434	3431.691127	0.971227115	-0.067263715	0.83077856	0.954446532	0.012679201
RGS7BP	101.1010152	121.5155415	102.203162	110.1479528	111.9784444	143.5642456	177.6706539	109.0558214	0.588253971	0.321939547	0.130021474	1.250009923	0.230435132
SLAIN1	1667.634641	1501.889456	1241.169931	1366.221099	1979.024983	1671.162886	1263.842796	1218.979087	0.919480617	0.086219102	0.624978063	1.061584419	0.036457421
OSBPL1A	919.4871279	952.9376678	1385.727556	1000.993677	1027.762554	992.7514502	1261.095312	1168.018423	0.938133629	0.062743281	0.687947505	1.044449893	0.027735296
SLC25A13	1848.552247	1930.391629	2021.044509	1741.110623	2022.264184	1795.022235	1914.996584	1914.082547	0.961947171	0.019522956	0.787771532	1.013624258	0.016848778
POLR2M	1299.414101	1218.353193	1142.649766	1141.094143	1268.349905	1135.377367	1122.805266	1144.576518	0.916504054	-0.03984616	0.610446442	0.972758671	0.03786561
LINC01503	19.15598183	14.92296124	46.03746035	32.85114383	23.28264686	28.14985209	27.47484339	31.5956118	0.988031593	-0.038441598	0.926739384	0.973706179	0.005229168
GATSL2	2167.818611	1870.699784	1550.541665	1719.854	1824.916035	2017.406066	1681.460415	1547.165765	0.944723663	-0.047376548	0.716339282	0.967694423	0.024695207
POU3F2	6755.676259	5429.82604	3866.22592	4160.500745	5065.638738	4236.552739	2920.575852	2441.015815	0.46315707	-0.462979422	0.066580326	0.725486452	0.334271702
DOCK5	86.20191824	106.5925803	160.210362	96.62101126	114.1958393	89.14119827	144.7008418	132.4977269	0.945647896	0.093875837	0.722578994	1.067233485	0.024270539
SEL1L	2325.32335	2403.662686	2001.708776	2390.403819	2309.416829	2070.890785	2132.047847	2278.960903	0.886644399	-0.053123755	0.522595356	0.963847125	0.052250525
LOC100507437	59.59638792	52.23036434	46.03746035	57.97260676	70.95663804	62.86800299	54.94968678	67.26807673	0.748490843	0.245148832	0.26162176	1.185215034	0.125813508
PINK1	3606.64569	3046.415945	2872.737526	3239.702508	3199.700897	3483.075031	3315.297769	3147.330621	0.918782645	0.042636454	0.620199912	1.029994372	0.036787217
ZC3H12C	995.046834	1065.925803	917.9869594	925.6292879	1173.001923	851.0638614	889.2690977	874.4849975	0.946464775	-0.044354696	0.726022392	0.969723468	0.023895545
SH3BP5-AS1	361.8352124	433.8318018	434.5936257	339.1397495	221.7394939	329.3532694	246.3577624	264.9954538	0.025808363	-0.561536233	0.000612498	0.677580268	1.588239536
DVL2	1217.469068	1146.936164	1392.172801	1172.979077	1249.502048	1220.765252	1075.182205	1016.155644	0.764537958	-0.112562478	0.284234584	0.924943741	0.116600948
ST3GAL1	1571.854731	1807.810162	1188.687226	2041.601968	1537.76339	1892.608389	2089.919754	1672.528999	0.869751609	0.122275215	0.486458604	1.08845006	0.060604759
BHLHB9	715.156655	845.2791617	899.5719752	761.3735688	748.3707918	741.2794383	923.1547378	830.6588263	0.989104734	0.009951234	0.931411222	1.006921513	0.004757719
C6orf132	10.64221213	30.91184828	106.806908	23.1890427	24.39134433	16.88991125	94.33029563	148.8051394	0.820590003	0.72740896	0.373834814	1.655662896	0.085873778
DKFZP586I1420	197.9451456	254.7562669	210.8515684	202.9041237	238.3699559	232.7054439	272.9167777	259.8993874	0.556271457	0.214014979	0.111045654	1.159911698	0.254713224
GDPD2	12.77065455	18.12073865	95.75791753	52.17534608	6.652184816	14.07492604	99.82526431	108.0366081	0.938720471	0.353086839	0.691243306	1.27729064	0.027463711
SYCE2	17.02753941	8.527406423	2.762247621	8.695891014	17.73915951	14.07492604	10.07410924	10.19213284	1	0.499815992	0.421159865	1.414033199	NA
LOC100506023	34.05507881	66.08739978	61.69019687	40.58082473	48.78268865	41.28644973	57.69717111	50.96066419	0.988096662	-0.027086822	0.928479791	0.981400001	0.005200568
FLYWCH2	449.1013518	385.8651406	461.2953527	478.2740058	488.935584	540.4771601	549.4968678	536.1061873	0.197751893	0.253007143	0.012148493	1.191688474	0.70387935
ABI2	8090.20966	8627.603449	7642.218418	8513.277302	8525.88354	8066.80928	7668.22879	8101.726393	0.944436223	-0.022634245	0.714724517	0.984433566	0.024827364
RBM34	1689.983286	1645.78944	1554.224661	1662.847604	1813.82906	1788.453936	1842.646163	1762.219768	0.172567527	0.137870585	0.009585845	1.100279906	0.763040925
EMP2	839.6705369	739.7525072	806.5763053	593.2530092	1632.002675	908.301894	667.6386943	558.5288795	0.75291933	0.337888166	0.270793698	1.26390512	0.123251553
MFF	2372.149083	2153.170122	1881.09063	2139.189189	2178.590527	2138.45043	2055.118285	2094.483298	0.977278302	-0.013073399	0.873572036	0.990979145	0.009981743
N4BP2	660.8813732	733.3569524	739.3616132	747.8466272	986.7407477	775.9975892	950.6295812	1017.174857	0.026908174	0.371690817	0.000649257	1.293868337	1.570115779
NRAS	8075.310563	7780.192435	6917.588792	6780.86257	7512.534052	6919.233643	6745.98988	6033.74264	0.692823962	-0.119090261	0.20660756	0.920768088	0.1593771
PLP1	40.44040609	158.8229446	335.1527113	207.7351742	34.36962155	86.32621307	222.5462314	285.3797195	0.945647896	-0.239689404	0.720515281	0.846927627	0.024270539
PIWIL2	52.14683943	56.49406755	45.11671114	49.27671574	1131.980116	1061.249424	843.477692	798.0440013	5.90E-109	4.242319648	7.63E-113	18.9262889	108.2290018
SNRNP48	644.918055	701.3791783	765.142591	714.9954833	656.3489019	642.754956	668.5545224	678.796047	0.722642102	-0.096044708	0.233975869	0.935594504	0.14107674
TFAP2E	52.14683943	72.4829546	71.81843814	52.17534608	33.26092408	40.34812132	51.28637432	61.15279703	0.614868418	-0.416436441	0.144615668	0.749273098	0.211217814
LINC01125	19.15598183	24.51629347	30.38472383	16.42557191	21.06525192	16.88991125	12.82159358	22.42269224	0.846397398	-0.314649207	0.429779964	0.804046472	0.072425681
SPRYD4	239.4497729	204.6577542	208.0893208	218.3634855	204.0003344	215.8155327	226.2095439	236.4574819	0.974827327	0.021208097	0.859324344	1.014808914	0.011072305
FAHD2B	228.8075608	340.0303311	464.9783495	248.3159989	197.3481495	256.163654	260.0951841	277.2260132	0.592313912	-0.372012988	0.13307671	0.772703593	0.227448067
LOC646214	76.62392733	88.47184164	103.1239112	70.53333822	70.95663804	73.18961542	46.70723376	40.76853135	0.389191405	-0.550864351	0.046332578	0.682611038	0.409836759
CD163L1	131.9634304	136.4385028	127.9841398	95.65480115	66.52184816	85.38788466	54.03385866	99.88290182	0.132048897	-0.685989318	0.005915747	0.621579437	0.879265223
ZNF629	2229.543441	2227.784928	2030.252001	2159.479602	2113.177377	2115.930548	1872.868491	1982.369837	0.627700289	-0.097056783	0.15330279	0.934938399	0.202247671
PPP1R2	1805.983398	1640.459811	1651.824077	1672.509705	1731.785447	1657.087959	1697.945321	1656.221586	0.98542321	-0.005815579	0.918558142	0.995977061	0.006377213
